ts,open,close,high,low,total_turnover,volume,limit_up,limit_down
2005-04-13,6.6807,6.6369,6.7903,6.5931,12403500.0,1606003.0,7.3087,5.9798
2005-04-14,6.7903,6.5712,6.8122,6.5347,7652036.0,991091.0,7.3014,5.9725
2005-04-15,6.5128,6.542,6.6369,6.4982,12471269.0,1642744.0,7.2284,5.9141
2005-04-18,6.4909,6.4179,6.4982,6.323,5518420.0,741971.0,7.1991,5.8849
2005-04-19,6.4252,6.3668,6.4398,6.3157,3198438.0,431808.0,7.0604,5.7754
2005-04-20,6.3668,6.2573,6.3668,6.2354,3188896.0,436948.0,7.002,5.7316
2005-04-21,6.2792,6.0017,6.2865,5.6951,33002661.0,4833732.0,6.8852,5.6294
2005-04-22,5.9141,6.2062,6.2208,5.8995,18073181.0,2551440.0,6.6004,5.403
2005-04-25,6.2427,6.0674,6.2646,6.0528,9695038.0,1364664.0,6.8268,5.5855
2005-04-26,6.0674,6.009,6.0674,5.9141,10237875.0,1472204.0,6.6734,5.4614
2005-04-27,5.9871,6.3011,6.3157,5.9871,16734697.0,2319946.0,6.6077,5.4103
2005-04-28,6.3011,6.4836,6.4909,6.2646,11740077.0,1579968.0,6.929,5.6732
2005-04-29,6.4763,6.542,6.5639,6.3887,12709863.0,1684096.0,7.1334,5.8338
2005-05-09,6.6296,6.6661,6.7465,6.542,30261193.0,3898486.0,7.1991,5.8849
2005-05-10,6.5712,6.7173,6.7173,6.5347,7595633.0,983519.0,7.3306,6.0017
2005-05-11,6.7173,6.6588,6.7173,6.6296,5485831.0,709565.0,7.389,6.0455
2005-05-12,6.6588,6.6442,6.6588,6.5566,6887007.0,897911.0,7.3233,5.9944
2005-05-13,6.6442,6.5712,6.6442,6.542,13692025.0,1793396.0,7.3087,5.9798
2005-05-16,6.542,6.5712,6.6004,6.4982,3757285.0,492236.0,7.2284,5.9141
2005-05-17,6.5566,6.6442,6.7173,6.5493,3732747.0,483830.0,7.2284,5.9141
2005-05-18,6.6442,6.6515,6.6807,6.6077,8600133.0,1114376.0,7.3087,5.9798
2005-05-19,6.6369,6.5785,6.6369,6.5566,2426808.0,316410.0,7.316,5.9871
2005-05-20,6.5785,6.71,6.7392,6.5712,5269324.0,677364.0,7.2357,5.9214
2005-05-23,6.6807,6.5712,6.7173,6.4982,7604659.0,993348.0,7.3817,6.0382
2005-05-24,6.4982,6.615,6.6296,6.4982,4097561.0,539952.0,7.2284,5.9141
2005-05-25,6.5785,6.5566,6.5785,6.5055,4280160.0,563334.0,7.2795,5.9506
2005-05-26,6.5566,6.323,6.6369,6.1989,10639959.0,1441344.0,7.2137,5.8995
2005-05-27,6.2062,6.3084,6.3887,6.2062,1664006.0,227162.0,6.9582,5.6878
2005-05-30,6.2792,6.4836,6.4909,6.2792,7071861.0,953200.0,6.9363,5.6805
2005-05-31,6.4836,6.3814,6.5347,6.3376,3459992.0,461568.0,7.1334,5.8338
2005-06-01,6.4252,6.3157,6.4252,6.2938,1089046.0,148291.0,7.0166,5.7462
2005-06-02,6.2646,6.3449,6.3522,6.1404,1827548.0,251299.0,6.9509,5.6878
2005-06-03,6.2062,6.2646,6.3157,6.2062,2206162.0,302864.0,6.9801,5.7097
2005-06-06,6.2062,6.2792,6.3449,6.1697,4073053.0,562001.0,6.8925,5.6367
2005-06-07,6.2792,6.4106,6.4617,6.2427,5324427.0,717666.0,6.9071,5.6513
2005-06-08,6.4179,6.8268,6.8268,6.2792,28203487.0,3625298.0,7.0531,5.7681
2005-06-09,6.7903,6.6588,6.7903,6.5566,14775624.0,1917810.0,7.5131,6.1478
2005-06-10,6.6296,6.5712,6.6442,6.5201,15177773.0,1988500.0,7.3233,5.9944
2005-06-13,6.5712,6.5274,6.6077,6.5128,5401691.0,707649.0,7.2284,5.9141
2005-06-14,6.5274,6.5639,6.6077,6.4982,6834080.0,896178.0,7.1772,5.8776
2005-06-15,6.5055,6.5128,6.6077,6.5055,1388817.0,183182.0,7.2211,5.9068
2005-06-16,6.5128,6.4471,6.5128,6.4179,2172270.0,290124.0,7.1626,5.863
2005-06-17,6.5639,6.5347,6.5639,6.4252,1233604.0,163142.0,7.0896,5.8046
2005-06-20,6.4836,6.3814,6.6442,6.3741,25998304.0,3480419.0,7.1918,5.8849
2005-06-21,6.3887,6.3084,6.3887,6.2792,7234663.0,982749.0,7.0166,5.7462
2005-06-22,6.2427,6.3522,6.4106,6.2427,1919219.0,260220.0,6.9363,5.6805
2005-06-24,6.3157,6.3595,6.3741,6.2792,5000788.0,678152.0,6.9874,5.717
2005-06-27,6.3522,6.4909,6.5566,6.3522,10920482.0,1453966.0,6.9947,5.7243
2005-06-28,6.4617,6.4982,6.542,6.3522,5799991.0,769872.0,7.1407,5.8411
2005-06-29,6.4982,6.5931,6.6442,6.4252,7998147.0,1051825.0,7.148,5.8484
2005-06-30,6.5493,6.5566,6.6442,6.3887,3158745.0,418309.0,7.2503,5.936
2005-07-01,6.396,6.4909,6.542,6.396,2297150.0,305069.0,7.2137,5.8995
2005-07-04,6.4909,6.4179,6.4909,6.2792,1559545.0,211532.0,7.1407,5.8411
2005-07-05,6.3668,6.3303,6.3668,6.3011,657928.0,89369.0,7.0604,5.7754
2005-07-06,6.3303,6.323,6.3595,6.2938,687245.0,93583.0,6.9655,5.6951
2005-07-07,6.3376,6.4325,6.4398,6.323,1458384.0,195989.0,6.9582,5.6878
2005-07-08,6.3887,6.4325,6.4982,6.2938,4039631.0,541185.0,7.075,5.79
2005-07-11,6.3376,6.3668,6.4982,6.3376,905958.0,121414.0,7.075,5.79
2005-07-12,6.4252,6.4325,6.4836,6.3595,1950178.0,260877.0,7.002,5.7316
2005-07-13,6.396,6.2938,6.4398,6.2646,7123157.0,960010.0,7.075,5.79
2005-07-14,6.2938,6.3084,6.4106,6.2062,4658746.0,633884.0,6.9217,5.6659
2005-07-15,6.3157,6.2573,6.3157,6.2354,7104513.0,975794.0,6.9363,5.6805
2005-07-18,6.2354,6.1916,6.25,6.1258,6912344.0,959704.0,6.8852,5.6294
2005-07-19,6.177,6.2062,6.2135,6.1185,1893269.0,263256.0,6.8122,5.5709
2005-07-20,6.2135,6.2646,6.2938,6.1697,1618026.0,222377.0,6.8268,5.5855
2005-07-21,6.2646,6.2646,6.2865,6.2062,2370041.0,325929.0,6.8925,5.6367
2005-07-22,6.3084,6.3084,6.3887,6.2646,4748315.0,644886.0,6.8925,5.6367
2005-07-25,6.3752,6.4644,6.4793,6.3381,4481646.0,612581.0,6.94,5.6768
2005-07-26,6.457,6.5759,6.6204,6.3827,15871656.0,2120190.0,7.1109,5.818
2005-07-27,6.5907,6.6279,6.6725,6.5239,12208066.0,1613872.0,7.2372,5.922
2005-07-28,6.5759,6.6056,6.6279,6.5536,3311834.0,439212.0,7.2892,5.9666
2005-07-29,6.5982,6.5313,6.5982,6.5016,4155346.0,555901.0,7.2669,5.9443
2005-08-01,6.4718,6.509,6.613,6.4496,4662255.0,627955.0,7.1852,5.8774
2005-08-02,6.5164,6.5461,6.5461,6.457,10738620.0,1445420.0,7.1629,5.8551
2005-08-03,6.5536,6.6725,6.6799,6.4867,25631309.0,3430223.0,7.2,5.8923
2005-08-04,6.5907,6.5313,6.6502,6.5239,2920357.0,389146.0,7.3412,6.0037
2005-08-05,6.5239,6.561,6.613,6.5016,21250220.0,2841918.0,7.1852,5.8774
2005-08-08,6.5759,6.5164,6.6056,6.4644,6968688.0,935186.0,7.2149,5.9071
2005-08-09,6.5164,6.5239,6.5239,6.4644,4596833.0,620491.0,7.1703,5.8626
2005-08-10,6.5387,6.613,6.613,6.5239,13565270.0,1807421.0,7.1777,5.87
2005-08-11,6.6353,6.8805,7.0588,6.6056,36525036.0,4687847.0,7.2743,5.9517
2005-08-12,6.9771,6.6576,7.0514,6.613,15799586.0,2025349.0,7.5715,6.1895
2005-08-15,6.6725,6.9697,6.9771,6.6576,21021256.0,2677054.0,7.3263,5.9889
2005-08-16,6.9697,7.0217,7.0588,6.8582,25698778.0,3218900.0,7.6681,6.2712
2005-08-17,7.0143,6.9845,7.0143,6.8731,7385984.0,932775.0,7.7276,6.3158
2005-08-18,6.992,6.7245,7.0588,6.717,13854596.0,1753546.0,7.683,6.2861
2005-08-19,6.6873,6.7765,6.7913,6.6799,3723566.0,484284.0,7.4006,6.0557
2005-08-22,6.7765,6.9474,6.9845,6.7245,5531001.0,706656.0,7.4526,6.1003
2005-08-23,6.9102,6.8062,6.9102,6.7691,4120968.0,528979.0,7.6458,6.2564
2005-08-24,6.8582,6.8211,6.8582,6.7468,1674768.0,215772.0,7.4898,6.1226
2005-08-25,6.7616,6.6725,6.8211,6.6204,5795140.0,758545.0,7.5047,6.1375
2005-08-26,6.665,6.6279,6.6873,6.5759,4135746.0,547865.0,7.3412,6.0037
2005-08-29,6.6279,6.6056,6.6873,6.5461,3777555.0,499981.0,7.2892,5.9666
2005-08-30,6.6204,6.6725,6.6725,6.5759,4467915.0,591063.0,7.2669,5.9443
2005-08-31,6.6725,6.7245,6.7393,6.613,3726751.0,489335.0,7.3412,6.0037
2005-09-01,6.7022,6.7468,6.7988,6.6725,17097839.0,2223819.0,7.4006,6.0557
2005-09-02,6.7542,6.717,6.7542,6.6873,3382312.0,441424.0,7.4229,6.0706
2005-09-05,6.7245,6.717,6.7542,6.6873,3693406.0,480552.0,7.3858,6.0483
2005-09-06,6.717,6.6056,6.7245,6.5982,4615649.0,608133.0,7.3858,6.0483
2005-09-07,6.5759,6.6427,6.6725,6.5461,2143193.0,284453.0,7.2669,5.9443
2005-09-08,6.6427,6.613,6.6873,6.5833,8382334.0,1106732.0,7.304,5.9814
2005-09-09,6.6279,6.5536,6.6427,6.5313,4810070.0,642594.0,7.2743,5.9517
2005-09-12,6.5387,6.5833,6.5982,6.5387,1305533.0,173869.0,7.2074,5.8997
2005-09-13,6.6502,6.6056,6.6799,6.5387,7250853.0,962552.0,7.2446,5.922
2005-09-14,6.6502,6.6279,6.665,6.5759,8129545.0,1077550.0,7.2669,5.9443
2005-09-15,6.6502,6.5684,6.6502,6.5387,7029566.0,936021.0,7.2892,5.9666
2005-09-16,6.5387,6.6056,6.613,6.5387,4376091.0,582915.0,7.2223,5.9146
2005-09-19,6.613,6.8359,6.9028,6.5387,62310389.0,8077156.0,7.2669,5.9443
2005-09-20,6.8879,6.8359,6.94,6.7988,72778775.0,9279164.0,7.5195,6.1523
2005-09-21,6.8359,6.6204,6.8359,6.5982,20734527.0,2718566.0,7.5195,6.1523
2005-09-22,6.5387,6.4421,6.6204,6.3901,14621684.0,1977023.0,7.2818,5.9591
2005-09-23,6.4421,6.405,6.5239,6.3901,8149713.0,1109535.0,7.0886,5.7957
2005-09-26,6.3158,6.405,6.4347,6.3158,6672506.0,915246.0,7.044,5.766
2005-09-27,6.3975,6.3678,6.3975,6.2415,15726348.0,2183906.0,7.044,5.766
2005-09-28,6.353,6.2861,6.353,6.2118,12056897.0,1682401.0,7.0068,5.7288
2005-09-29,6.2861,6.1672,6.3084,6.1078,16543192.0,2347190.0,6.9177,5.6545
2005-09-30,6.1895,6.1969,6.3084,6.1895,9544959.0,1340391.0,6.7839,5.5505
2005-10-10,6.1969,6.0929,6.2341,6.0929,4250230.0,607272.0,6.8136,5.5802
2005-10-11,6.0929,6.2118,6.2415,5.8774,17999090.0,2583375.0,6.7022,5.4836
2005-10-12,6.2787,6.2118,6.2935,6.1672,12071249.0,1701792.0,6.8359,5.5876
2005-10-13,6.1672,6.1152,6.1672,6.1003,4559503.0,653044.0,6.8359,5.5876
2005-10-14,6.0929,6.0037,6.1598,5.9443,4240837.0,613671.0,6.7245,5.5059
2005-10-17,5.9963,5.8848,6.026,5.8328,5080175.0,755528.0,6.6056,5.4019
2005-10-18,5.87,5.9294,5.9369,5.8477,4838892.0,720323.0,6.4718,5.2978
2005-10-19,5.9294,5.7585,5.9294,5.7585,11111714.0,1672571.0,6.5239,5.335
2005-10-20,5.7437,5.6025,5.7511,5.5356,13422547.0,2090749.0,6.3381,5.1864
2005-10-21,5.6025,5.7437,5.7511,5.6025,9861734.0,1524303.0,6.1598,5.0452
2005-10-24,5.7362,5.8105,5.8328,5.6322,9202562.0,1412956.0,6.3158,5.1715
2005-10-25,5.7957,5.6694,5.8105,5.6545,4432282.0,678034.0,6.3901,5.231
2005-10-26,5.6471,5.5505,5.6694,5.5505,6333379.0,991943.0,6.2341,5.1047
2005-10-27,5.5356,5.6174,5.6471,5.5356,2725875.0,426889.0,6.1078,4.9932
2005-10-28,5.6396,5.6619,5.818,5.6248,11454488.0,1755383.0,6.1821,5.0526
2005-10-31,5.6619,5.8031,5.8254,5.6619,15033170.0,2284226.0,6.2266,5.0972
2005-11-01,5.766,5.7065,5.818,5.6917,9967943.0,1523214.0,6.3827,5.2235
2005-11-02,5.7065,5.7808,5.8105,5.7065,3778006.0,574196.0,6.2787,5.1344
2005-11-03,5.7808,5.6619,5.7808,5.6025,7783530.0,1205358.0,6.3604,5.2013
2005-11-04,5.6619,5.6025,5.6768,5.5356,13306457.0,2088647.0,6.2266,5.0972
2005-11-07,5.5728,5.6619,5.6694,5.5653,4770574.0,741677.0,6.1598,5.0452
2005-11-08,5.6619,5.7511,5.7585,5.6322,12895808.0,1982260.0,6.2266,5.0972
2005-11-09,5.7734,5.7139,5.7957,5.6917,3247546.0,496950.0,6.3232,5.179
2005-11-10,5.6991,5.6768,5.7362,5.6619,8193804.0,1256690.0,6.2861,5.1418
2005-11-11,5.6991,5.6619,5.6991,5.6248,5956213.0,921924.0,6.2415,5.1121
2005-11-14,5.6322,5.7065,5.7139,5.5951,3096692.0,478153.0,6.2266,5.0972
2005-11-15,5.6842,5.6396,5.7288,5.6099,2516999.0,388824.0,6.2787,5.1344
2005-11-16,5.6396,5.7437,5.7585,5.5876,4103600.0,632180.0,6.2043,5.0749
2005-11-17,5.7437,5.7362,5.7957,5.6991,2655137.0,404652.0,6.3158,5.1715
2005-11-18,5.6991,5.766,5.8774,5.6917,14904163.0,2248266.0,6.3084,5.1641
2005-11-21,5.7957,5.9071,5.974,5.7808,17256689.0,2575199.0,6.3455,5.1864
2005-11-22,5.9071,5.8477,5.9443,5.8403,5874404.0,874301.0,6.5016,5.3201
2005-11-23,5.8477,5.8031,5.87,5.7511,8067655.0,1220782.0,6.4347,5.2607
2005-11-24,5.7808,5.8848,5.9071,5.7511,22640611.0,3415733.0,6.3827,5.2235
2005-11-25,5.87,5.9146,6.0632,5.8254,7887982.0,1168602.0,6.4718,5.2978
2005-11-28,5.8848,5.8031,5.8848,5.7585,9040888.0,1368106.0,6.509,5.3201
2005-11-29,5.766,5.7362,5.7957,5.7065,1986092.0,302711.0,6.3827,5.2235
2005-11-30,5.7065,5.6768,5.7288,5.6471,5572971.0,857798.0,6.3084,5.1641
2005-12-01,5.6768,5.6545,5.7214,5.6396,9690570.0,1496155.0,6.2415,5.1121
2005-12-02,5.6545,5.7214,5.7437,5.6545,12077751.0,1850732.0,6.2192,5.0898
2005-12-05,5.7214,5.6471,5.7214,5.5951,3539218.0,549901.0,6.2935,5.1492
2005-12-06,5.6471,5.6619,5.6694,5.5579,6991828.0,1095387.0,6.2118,5.0824
2005-12-07,5.6322,5.7214,5.7585,5.6322,5964445.0,914922.0,6.2266,5.0972
2005-12-08,5.7288,5.7214,5.7437,5.6842,7311824.0,1122210.0,6.2935,5.1492
2005-12-09,5.7214,5.7065,5.7214,5.6471,10526664.0,1627494.0,6.2935,5.1492
2005-12-12,5.7065,5.6322,5.7065,5.6099,8437856.0,1310615.0,6.2787,5.1344
2005-12-13,5.6322,5.5802,5.6322,5.5579,19744660.0,3101727.0,6.1969,5.0675
2005-12-14,5.5876,5.6545,5.7065,5.5876,15353483.0,2375789.0,6.1375,5.0229
2005-12-15,5.6917,5.8626,6.0186,5.6917,86332725.0,12802250.0,6.2192,5.0898
2005-12-16,5.87,5.8626,5.8848,5.7882,48113969.0,7253952.0,6.4496,5.2756
2005-12-19,5.8477,5.8774,5.9071,5.8031,5804391.0,867217.0,6.4496,5.2756
2005-12-20,5.8254,5.8626,5.8774,5.8031,8233705.0,1234890.0,6.4644,5.2904
2005-12-21,5.8551,5.8254,5.8997,5.7882,9621866.0,1445255.0,6.4496,5.2756
2005-12-22,5.8031,6.0037,6.026,5.8031,33719197.0,4978265.0,6.405,5.2458
2005-12-23,6.026,6.1078,6.1375,5.9517,25497479.0,3678441.0,6.6056,5.4019
2005-12-26,6.13,6.1895,6.2415,6.1078,25422531.0,3606387.0,6.717,5.4985
2005-12-27,6.1672,6.1746,6.2043,6.1078,20223340.0,2877505.0,6.8062,5.5728
2005-12-28,6.1672,6.2712,6.3009,6.13,15094608.0,2142686.0,6.7913,5.5579
2005-12-29,6.2415,6.2861,6.2935,6.1672,12297013.0,1727418.0,6.8954,5.6471
2005-12-30,6.2861,6.1821,6.3158,6.078,28666224.0,4061604.0,6.9177,5.6545
2006-01-04,6.1821,6.1598,6.2043,6.078,26169977.0,3749872.0,6.7988,5.5653
2006-01-05,6.1746,6.3232,6.3381,6.1746,25965313.0,3606925.0,6.7765,5.543
2006-01-06,6.3158,6.3307,6.3752,6.2415,9887596.0,1372766.0,6.9548,5.6917
2006-01-09,6.3307,6.5313,6.5461,6.2935,53539586.0,7304873.0,6.9622,5.6991
2006-01-10,6.5313,6.4421,6.5313,6.3827,51654941.0,7064047.0,7.1852,5.8774
2006-01-11,6.4198,6.2861,6.4198,6.2712,19173555.0,2653982.0,7.0886,5.7957
2006-01-12,6.2564,6.3158,6.3827,6.2415,40119554.0,5579163.0,6.9177,5.6545
2006-01-13,6.3009,6.2861,6.3752,6.2638,11856626.0,1643703.0,6.9474,5.6842
2006-01-16,6.3158,6.1672,6.3901,6.1598,15702225.0,2197497.0,6.9177,5.6545
2006-01-17,6.1523,6.1226,6.2415,6.0855,26645531.0,3812503.0,6.7839,5.5505
2006-01-18,6.1226,6.13,6.2192,6.0632,40484334.0,5771763.0,6.7319,5.5133
2006-01-19,6.1672,6.2043,6.2415,6.0929,46294038.0,6566062.0,6.7468,5.5208
2006-01-20,6.2341,6.3381,6.3604,6.2192,33195373.0,4632827.0,6.8285,5.5876
2006-01-23,6.353,6.353,6.5016,6.3455,29164027.0,3985703.0,6.9697,5.7065
2006-01-24,6.353,6.3678,6.4644,6.3158,15484911.0,2123797.0,6.992,5.7214
2006-01-25,6.3604,6.6948,6.7839,6.3604,57301173.0,7590022.0,7.0068,5.7288
2006-02-06,6.8954,7.304,7.3412,6.8954,64814867.0,7958073.0,7.3635,6.026
2006-02-07,7.304,7.2595,7.4006,7.1257,37923113.0,4602092.0,8.0322,6.5759
2006-02-08,7.1331,7.2074,7.4304,7.1331,63856651.0,7667756.0,7.9876,6.5313
2006-02-09,7.2074,6.9548,7.2372,6.94,34553070.0,4299727.0,7.9282,6.4867
2006-02-10,6.9697,7.1109,7.1331,6.9325,31035632.0,3879351.0,7.6533,6.2564
2006-02-13,7.0143,6.9697,7.096,6.8582,33265872.0,4188297.0,7.8242,6.3975
2006-02-14,6.992,7.304,7.4675,6.992,53338681.0,6429706.0,7.6681,6.2712
2006-02-15,7.3561,7.2372,7.4155,7.1257,42643794.0,5142951.0,8.0322,6.5759
2006-02-16,7.2372,7.1554,7.3338,7.096,27571914.0,3356498.0,7.9579,6.5164
2006-02-17,7.1777,7.148,7.3115,7.096,23551707.0,2874324.0,7.8687,6.4421
2006-02-20,7.096,7.2074,7.3783,7.096,37086338.0,4458511.0,7.8613,6.4347
2006-02-21,7.2074,7.2743,7.3115,7.148,11617822.0,1408765.0,7.9282,6.4867
2006-02-22,7.2892,7.2818,7.3561,7.2223,40978717.0,4931901.0,8.0025,6.5461
2006-02-23,7.2818,7.1331,7.2818,7.0663,20831672.0,2541820.0,8.0099,6.5536
2006-02-24,7.148,7.2297,7.2446,7.1183,17495098.0,2133073.0,7.8465,6.4198
2006-02-27,7.1331,7.3338,7.4675,7.1331,47174876.0,5616476.0,7.9505,6.509
2006-02-28,7.3338,7.2818,7.3412,7.2074,14322185.0,1726833.0,8.0694,6.5982
2006-03-01,7.2818,7.3115,7.3486,7.2223,26686578.0,3206194.0,8.0099,6.5536
2006-03-02,7.3561,7.2966,7.4675,7.2595,51891638.0,6170660.0,8.0396,6.5833
2006-03-03,7.3115,7.1109,7.3486,6.9697,29540653.0,3611251.0,8.0248,6.5684
2006-03-06,7.0365,6.9325,7.044,6.8582,28736905.0,3628069.0,7.8242,6.3975
2006-03-07,6.9177,6.665,6.9325,6.6576,19219032.0,2490719.0,7.6235,6.2415
2006-03-08,6.6502,6.6873,6.7765,6.5982,14581039.0,1905577.0,7.3338,5.9963
2006-03-09,6.6502,6.6873,6.7393,6.6427,6322286.0,828410.0,7.3561,6.0186
2006-03-10,6.6948,6.7468,6.7913,6.6799,4012760.0,523284.0,7.3561,6.0186
2006-03-13,6.7616,6.8062,6.8211,6.7245,8126208.0,1051341.0,7.4229,6.0706
2006-03-14,6.7988,6.7542,6.7988,6.7022,3298771.0,428542.0,7.4898,6.1226
2006-03-15,6.7542,6.8136,6.8508,6.7022,7086012.0,911810.0,7.4304,6.078
2006-03-16,6.8062,6.7988,6.9548,6.7988,14036745.0,1794188.0,7.4972,6.13
2006-03-17,6.8062,6.7765,6.8136,6.7691,6687558.0,864171.0,7.4824,6.1226
2006-03-20,6.7839,6.9102,6.9251,6.7691,9123804.0,1169700.0,7.4526,6.1003
2006-03-21,6.9102,6.8359,6.9102,6.8136,14208498.0,1820164.0,7.6013,6.2192
2006-03-22,6.8434,6.7765,6.8508,6.7393,16241022.0,2099728.0,7.5195,6.1523
